ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Principal Name,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,,,,,,,,,,,,,,,,,,,,,,,,
10X141,X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),321000011141,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 1957,Open,X141,660 WEST 237 STREET,BRONX,NY,10463,LORI O'MARA,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X159,X159,P.S. 159 Luis Munoz Marin Biling,321000010159,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Feb 19 1992,Open,X159,2315 WASHINGTON AVENUE,BRONX,NY,10458,Luis Liz,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X205,X205,P.S. 205 Fiorello Laguardia,321000010205,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1976,Open,X205,2475 SOUTHERN BOULEVARD,BRONX,NY,10458,Maria Pietrosanti,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X206,X206,I.S. 206 Ann Mersereau,321000010206,DOE,General Academic,Junior High-Intermediate-Middle,"05,06,07,08,SE","05,06,07,08,09",Jul 1 1980,Open,X206,2280 AQUEDUCT AVENUE,BRONX,NY,10468,David Neering,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X207,X207,P.S. 207,321000010207,DOE,General Academic,Elementary,"0K,01,02,03,SE","0K,01,02",Mar 2 1988,Open,X819,3030 GODWIN TERRACE,BRONX,NY,10463,Maria Rosado,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X209,X209,P.S. 209,321000010209,DOE,General Academic,Elementary,"0K,01,02,SE","PK,0K,01,02,03,04,05",Jul 1 1993,Open,X209,313 EAST 183RD STREET,BRONX,NY,10458,Anne Keegan,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X213,X213,Bronx Engineering and Technology Academy,321000011213,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,X475,99 TERRACE VIEW AVENUE,BRONX,NY,10463,Rashid F. Davis,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X225,X225,Theatre Arts Production Company School,321000010225,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,10,11,12,SE",,Jul 1 1999,Open,X137,2225 WEBSTER AVENUE,BRONX,NY,10457,Lynn Passarella,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X226,X226,P.S. 226,321000010226,DOE,General Academic,Elementary,"0K,01,02,03,04,SE","0K,01,02,03,04",Jul 1 1999,Open,X826,1950 SEDGWICK AVENUE,BRONX,NY,10453,Gloria Darden,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X228,X228,Jonas Bronck Academy,321000010228,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE",,Jul 1 2000,Open,X283,400 EAST FORDHAM ROAD,BRONX,NY,10458,Donalda Chumney,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X237,X237,"The Marie Curie School for Medicine, Nursing, and Health Professions",321000011237,DOE,General Academic,Secondary School,"08,09,10,11,12,SE","07,09,10,11,12",Sep 8 2004,Open,X143,120 WEST 231 STREET,BRONX,NY,10463,Rodney Fisher,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X243,X243,West Bronx Academy for the Future,321000011243,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Sep 8 2004,Open,X435,500 EAST FORDHAM ROAD,BRONX,NY,10458,Wilper Morales,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X244,X244,The New School for Leadership and Journalism,321000010244,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2005,Open,X143,120 WEST 231 STREET,BRONX,NY,10463,Dolores Peterson,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X246,X246,P.S. 246 Poe Center,321000010246,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","0K,01,02,03,04,05,06",Dec 6 1990,Open,X843,2641 GRAND CONCOURSE,BRONX,NY,10468,Beverly Miller,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X254,X254,I.S. 254,321000010254,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1999,Open,X254,2452 WASHINGTON AVENUE,BRONX,NY,10458,Wilford Hemans,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X268,X268,Kingsbridge International High School,321000011268,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul 1 2005,Open,X430,2780 RESERVOIR AVENUE,BRONX,NY,10468,Ronald Newlon,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X279,X279,"P.S. 279 Captain Manuel Rivera, Jr.",321000010279,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul 1 1992,Open,X279,2100 WALTON AVENUE,BRONX,NY,10453,James Waslawski,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X280,X280,P.S./M.S. 280 Mosholu Parkway,321000010280,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05",Jun 10 1988,Open,X080,3202 STEUBEN AVENUE,BRONX,NY,10467,JAMES WEEKS,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X284,X284,Bronx School of Law and Finance,321000011284,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,X475,99 TERRACE VIEW AVENUE,BRONX,NY,10463,Evan Schwartz,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X291,X291,P.S. 291,321000010291,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04",Jul 18 1995,Open,X015,2195 ANDREWS AVENUE,BRONX,NY,10453,Carlos Velez,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X306,X306,P.S. 306,321000010306,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1994,Open,X306,40 WEST TREMONT AVENUE,BRONX,NY,10453,Cynthia G. Riley,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X307,X307,P.S. X307 - Eames Place,321000010307,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE",0K,Jun 30 2003,Open,X886,124 EAMES PLACE,BRONX,NY,10468,Luisa Fuentes,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X308,X308,Bronx Dance Academy School,321000010308,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE",,Jun 30 2003,Open,X852,3617 BAINBRIDGE AVENUE,BRONX,NY,10467,SANDRA SANCHEZ,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X310,X310,P.S. 310 Marble Hill,321000010310,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Sep 16 1996,Open,X122,260 W KINGSBRIDGE RD,BRONX,NY,10463,ELIZABETH CARDONA,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X315,X315,P.S. 315 Lab School,321000010315,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Apr 29 1997,Open,X859,2246 JEROME AVENUE,BRONX,NY,10453,Elsie Cardona-Bernardinelli,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X319,X319,Providing Urban Learners Success In Education High School,321000011319,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",Sep 8 2004,Open,X211,560 EAST 179 STREET,BRONX,NY,10457,Carol Wiggins,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X331,X331,The Bronx School of Science Inquiry and Investigation,321000010331,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Sep 8 2004,Open,X306,40 WEST TREMONT AVENUE,BRONX,NY,10453,Serapha Cruz,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X340,X340,P.S. 340,321000010340,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,07,SE","0K,01,02,03,04,05,06",Jul 1 1999,Open,X340,25 WEST 195 STREET,BRONX,NY,10468,Nelly Maldonado,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X342,X342,International School for Liberal Arts,321000011342,DOE,General Academic,Secondary School,"05,06,07,08,09,10,11,12,SE","07,08,09,10,11,12",May 2 2005,Open,X430,2780 RESERVOIR AVENUE,BRONX,NY,10468,Karen Maldonado,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X344,X344,Ampark Neighborhood,321000010344,DOE,General Academic,Elementary,"0K,01,02,03,04",,Jul 1 2006,Open,X842,3990 HILLMAN AVENUE,BRONX,NY,10463,ELIZABETH LOPEZ-TOWEY,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X360,X360,P.S. 360,321000010360,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","0K,01,02,03,04,05,06",Jul 1 1999,Open,X360,2880 KINGSBRIDGE TERRACE,BRONX,NY,10463,Nancy Rodriguez-Lewis,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X368,X368,In-Tech Academy (M.S. / High School 368),321000010368,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09",Jul 1 2004,Open,X368,2975 TIBBETT AVENUE,BRONX,NY,10463,Rose Fairweather-Clunie,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X374,X374,Knowledge and Power Preparatory Academy International High School (Kappa),321000011374,DOE,General Academic,High school,"09,10,11",,Jul 1 2007,Open,X435,500 EAST FORDHAM ROAD,BRONX,NY,10458,PANOREA PANAGIOSOULIS,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X382,X382,"Elementary School for Math, Science, and Technology",321000010382,DOE,General Academic,Elementary,"0K,01,02,03,SE",,Jul 1 2008,Open,X079,125 EAST 181 STREET,BRONX,NY,10453,Avon Connell-Cowell,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X386,X386,School for Environmental Citizenship,321000010386,DOE,General Academic,Elementary,"PK,0K,01,02,03,SE",,Jul 1 2008,Open,X079,125 EAST 181 STREET,BRONX,NY,10453,Heather Dawe,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X390,X390,M.S. 390,321000010390,DOE,General Academic,Junior High-Intermediate-Middle,"05,06,07,08,SE","05,06,07,08",Jul 1 1999,Open,X026,1930 ANDREWS AVENUE,BRONX,NY,10453,Robert Mercedes,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X391,X391,The Angelo Patri Middle School,321000010391,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1999,Open,X137,2225 WEBSTER AVENUE,BRONX,NY,10457,Pedro Santana,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X396,X396,P.S. 396,321000010396,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,SE","0K,01,02,03,04",Jul 1 1999,Open,X026,1930 ANDREWS AVENUE,BRONX,NY,10453,Lawrence Wright,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X397,X397,English Language Learners and International Support Preparatory Academy (ELLIS),321000011397,DOE,General Academic,High school,"09,10,11",,Jul 1 2008,Open,X475,99 TERRACE VIEW AVENUE,BRONX,NY,10463,Norma Vega,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X399,X399,M.S. 399,321000010399,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,SE","06,07,08",Jul 1 1999,Open,X115,120 EAST 184 STREET,BRONX,NY,10468,ANGELO LEDDA,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X433,X433,High School for Teaching and the Professions,321000011433,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11",Jul 1 2001,Open,X430,2780 RESERVOIR AVENUE,BRONX,NY,10468,MAXINE JOHNSON,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X434,X434,Belmont Preparatory High School,321000011434,DOE,General Academic,High school,"09,10,11,12,SE","09,10,12",Jul 1 2001,Open,X435,500 EAST FORDHAM ROAD,BRONX,NY,10458,STEPHEN JOSEPH GUMBS,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X437,X437,Fordham High School for the Arts,321000011437,DOE,General Academic,High school,"09,10,11,12,SE","09,10",Jul 1 2001,Open,X435,500 EAST FORDHAM ROAD,BRONX,NY,10458,Iris Blige,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X438,X438,Fordham Leadership Academy for Business and Technology,321000011438,DOE,General Academic,High school,"09,10,11,12,SE","09,10,12",Jul 1 2001,Open,X435,500 EAST FORDHAM ROAD,BRONX,NY,10458,Richard Bost,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X439,X439,Bronx High School for Law and Community Service,321000011439,DOE,General Academic,High school,"09,10,11,12,SE","09,10,12",Jul 1 2001,Open,X435,500 EAST FORDHAM ROAD,BRONX,NY,10458,Gail Joyner-White,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X440,X440,DeWitt Clinton High School,321000011440,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1929,Open,X440,100 WEST MOSHOLU PARKWAY SOUTH,BRONX,NY,10468,Geraldine Ambrosio,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X442,X442,"Celia Cruz Bronx High School of Music, The",321000011442,DOE,General Academic,High school,"09,10,11,12","09,11",Jul 1 2003,Open,X430,2780 RESERVOIR AVENUE,BRONX,NY,10468,"William Rodriguez, Ed.D.",10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X445,X445,Bronx High School of Science,321000011445,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul 1 1959,Open,X445,75 WEST 205 STREET,BRONX,NY,10468,Valerie Reidy,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X447,X447,CRESTON ACADEMY,321000010447,DOE,General Academic,Junior High-Intermediate-Middle,"06,SE",,Jul 1 2009,Open,X115,120 EAST 184 STREET,BRONX,NY,10468,Pamela Edwards,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X459,X459,EAST FORDHAM ACADEMY FOR THE ARTS,321000011459,DOE,General Academic,Junior High-Intermediate-Middle,"06,SE",,Jul 1 2009,Open,X115,120 EAST 184 STREET,BRONX,NY,10468,Tanicia Williams,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X475,X475,John F. Kennedy High School,321000011475,DOE,General Academic,High school,"01,09,10,11,12,SE","09,10,11,12",Jul 1 1972,Open,X475,99 TERRACE VIEW AVENUE,BRONX,NY,10463,Anthony Rotunno,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X477,X477,Marble Hill High School for International Studies,321000011477,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11",Sep 2 2002,Open,X475,99 TERRACE VIEW AVENUE,BRONX,NY,10463,KIRSTEN LARSON,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X495,X495,University Heights Secondary School at Bronx Community College,321000011495,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,X837,181ST & UNIVERSITY AVE,BRONX,NY,10453,Brenda Bravo,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X546,X546,Bronx Theatre High School,321000011546,DOE,General Academic,High school,"09,10,11,12,SE","09,10",Jul 1 2003,Open,X475,99 TERRACE VIEW AVENUE,BRONX,NY,10463,Deborah Effinger,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X549,X549,Discovery High School,321000011549,DOE,General Academic,High school,"09,10,11,12,SE",9,Jul 1 2003,Open,X430,2780 RESERVOIR AVENUE,BRONX,NY,10468,ROLANDO RIVERA,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X660,X660,Grace Dodge Career and Technical Education High School,321000011660,DOE,Career Technical,High school,"02,09,10,11,12,SE","09,10,11,12",Jul 1 1925,Open,X660,2474 CROTONA AVENUE,BRONX,NY,10458,Roberto Hernandez,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
10X696,X696,High School of American Studies at Lehman College,321000011696,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul 1 2002,Open,X905,2925 GOULDEN AVENUE,BRONX,NY,10468,Mr. Alessandro Weiss,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,,,,,,,,,,,,,,,,,,,,,,,,
11X016,X016,P.S. 016 Wakefield,321100010016,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","0K,01,02,03,04,05,06",Jul 1 1909,Open,X016,4550 CARPENTER AVENUE,BRONX,NY,10470,Yvonne Williams,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X019,X019,P.S. 019 Judith K. Weiss,321100010019,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","01,02,03,04,05,06,07,08",Jul 1 1925,Open,X019,4318 KATONAH AVENUE,BRONX,NY,10470,Timothy P. Sullivan,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X021,X021,P.S. 021 Philip H. Sheridan,321100010021,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1915,Open,X021,715 EAST 225 STREET,BRONX,NY,10466,Joyce Coleman,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X041,X041,P.S. 041 Gun Hill Road,321100010041,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1905,Open,X041,3352 OLINVILLE AVENUE,BRONX,NY,10467,Erika Tobia,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X068,X068,P.S. 068 Bronx,321100010068,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1926,Open,X068,4011 MONTICELLO AVENUE,BRONX,NY,10466,Cheryl Coles,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X076,X076,P.S. 076 The Bennington School,321100010076,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1932,Open,X076,900 ADEE AVENUE,BRONX,NY,10469,Louise Sedotto,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X078,X078,P.S. 078 Anne Hutchinson,321100010078,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1924,Open,X078,1400 NEEDHAM AVENUE,BRONX,NY,10469,Claudina Skerritt,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X083,X083,P.S. 083 Donald Hertz,321100010083,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul 1 1925,Open,X083,950 RHINELANDER AVENUE,BRONX,NY,10462,Benjamin Soccodato,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X087,X087,P.S. 087 Bronx,321100010087,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1931,Open,X087,1935 BUSSING AVENUE,BRONX,NY,10466,Donna Anaman,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X089,X089,P.S. 089 Bronx,321100010089,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul 1 1927,Open,X089,980 MACE AVENUE,BRONX,NY,10469,Ronald Rivera,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X096,X096,P.S. 096 Richard Rodgers,321100010096,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1930,Open,X096,650 WARING AVENUE,BRONX,NY,10467,Marta Garcia,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X097,X097,P.S. 097 Bronx,321100010097,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1931,Open,X097,1375 MACE AVENUE,BRONX,NY,10469,Katheleen Bornkamp,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X103,X103,P.S. 103 Hector Fontanez,321100010103,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1932,Open,X103,4125 CARPENTER AVENUE,BRONX,NY,10466,Alice Brown,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X105,X105,P.S. 105 Sen Abraham Bernstein,321100010105,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","0K,01,02,03,04,05",Jul 1 1930,Open,X105,725 BRADY AVENUE,BRONX,NY,10462,Mr. Christopher Eustace,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X106,X106,P.S. 106 Parkchester,321100010106,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04",Jul 1 1932,Open,X106,2120 ST RAYMOND'S AVENUE,BRONX,NY,10462,Eugenia Montalvo,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X108,X108,P.S. 108 Philip J. Abinanti,321100010108,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1938,Open,X108,1166 NEILL AVE,BRONX,NY,10461,Charles Sperrazza,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X111,X111,P.S. 111 Seton Falls,321100010111,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",Jul 1 1963,Open,X111,3740 BAYCHESTER AVENUE,BRONX,NY,10466,Julia Rivers-Jones,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X112,X112,P.S. 112 Bronxwood,321100010112,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1953,Open,X112,1925 SCHIEFFELIN AVENUE,BRONX,NY,10466,Susan Barnes,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X121,X121,P.S. 121 Throop,321100010121,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1953,Open,X121,2750 THROOP AVENUE,BRONX,NY,10469,Rachel Donnelly,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X127,X127,J.H.S. 127 The Castle Hill,321100010127,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","05,06,07,08",Jul 1 1953,Open,X127,1560 PURDY STREET,BRONX,NY,10462,Harry Sherman,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X142,X142,MS 142 John Philip Sousa,321100010142,DOE,General Academic,Junior High-Intermediate-Middle,"05,06,07,08,SE","06,07,08",Jul 1 1958,Open,X142,3750 BAYCHESTER AVENUE,BRONX,NY,10466,CASIMIRO CIBELLI,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X144,X144,J.H.S. 144 Michelangelo,321100010144,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1968,Open,X144,2545 GUNTHER AVENUE,BRONX,NY,10469,Katina Lotakis,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X153,X153,P.S. 153 Hellen Keller,321100010153,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04",Jul 1 1971,Open,X153,650 BAYCHESTER AVENUE,BRONX,NY,10475,VERONICA GOKA,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
11X160,X160,P.S. 160 Walt Disney,321100010160,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","0K,01,02,03,04",Jul 1 1972,Open,X160,4140 HUTCHINSON RIVER PKWY E,BRONX,NY,10475,Lori Baker,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,,,,,,,,,,,,,,,,,,,,,,,,
