,system_code,location_code,location_name,primary_address_line_1,LONGITUDE,LATITUDE
289,20K310,K310,The School For Future Leaders,942 62ND STREET,-74.007533,40.632143
290,19K311,K311,Essence School,590 SHEFFIELD AVENUE,-73.894877,40.662243
291,22K312,K312,P.S. 312 Bergen Beach,7103 AVENUE T,-73.909554,40.622442
292,13K313,K313,Dock Street School for STEAM Studies,19 DOCK STREET,-73.992076,40.702952
293,20K314,K314,PS 314 Luis Munoz Marin,330 59 STREET,-74.019,40.6422
294,22K315,K315,P.S. K315,2310 GLENWOOD ROAD,-73.954269,40.632619
295,22K315,K315,P.S. K315,2310 GLENWOOD ROAD,-73.954269,40.632619
296,17K316,K316,P.S. 316 Elijah Stroud,750 CLASSON AVENUE,-73.961418,40.674685
297,14K317,K317,The Greenpoint Community Middle School At The John,424 LEONARD STREET,-73.947932,40.719818
298,14K318,K318,I.S. 318 Eugenio Maria De Hostos,101 WALTON STREET,-73.948771,40.703034
299,14K319,K319,P.S. 319,360 KEAP STREET,-73.953881,40.709632
300,15K321,K321,P.S. 321 William Penn,180 7 AVENUE,-73.978633,40.671816
301,14K322,K322,Foundations Academy,70 TOMPKINS AVENUE,-73.947557,40.696698
302,23K323,K323,P.S./I.S. 323,210 CHESTER STREET,-73.911279,40.666187
303,19K325,K325,The Fresh Creek School,875 WILLIAMS AVENUE,-73.893294,40.653368
304,22K326,K326,P.S. 326,1800 UTICA AVENUE,-73.92825,40.628417
305,23K327,K327,P.S. 327 Dr. Rose B. English,111 BRISTOL STREET,-73.911788,40.668232
306,19K328,K328,P.S. 328 Phyllis Wheatley,330 ALABAMA AVENUE,-73.898249,40.667985
307,21K329,K329,P.S. 329 Surfside,2929 WEST  30 STREET,-73.99577,40.574666
308,14K330,K330,The School for the Urban Environment,70 TOMPKINS AVENUE,-73.947557,40.696698
309,23K332,K332,P.S. 332 Charles H. Houston,51 CHRISTOPHER AVENUE,-73.906018,40.672216
310,84K333,K333,Explore Exceed Charter School,443 ST MARKS AVENUE,-73.960093,40.6771
311,17K334,K334,Middle School for Academic and Social Excellence,1224 PARK PLACE,-73.937601,40.67229
312,16K335,K335,P.S. 335 Granville T. Woods,130 ROCHESTER AVENUE,-73.928673,40.674491
313,13K336,K336,Academy of Business and Community Development,141 MACON STREET,-73.9456,40.68192
314,21K337,K337,International High School at Lafayette,2630 BENSON AVENUE,-73.986313,40.593028
315,19K338,K338,School Of Integrated Academics And Performing Arts,800 VAN SICLEN AVE,-73.885704,40.659934
316,17K340,K340,I.S. 340,227 STERLING PLACE,-73.970315,40.676357
317,21K344,K344,Rachel Carson High School for Coastal Studies,521 WEST AVENUE,-73.972009,40.582518
318,21K344,K344,Rachel Carson High School for Coastal Studies,521 WEST AVENUE,-73.972009,40.582518
319,19K345,K345,P.S. 345 Patrolman Robert Bolden,111 BERRIMAN STREET,-73.879886,40.676207
320,19K346,K346,P.S. 346 Abe Stark,1400 PENNSYLVANIA AVENUE,-73.881997,40.64664
321,32K347,K347,I.S. 347 School of Humanities,35 STARR STREET,-73.927938,40.70081
322,21K348,K348,High School of Sports Management,2630 BENSON AVENUE,-73.986313,40.593028
323,32K349,K349,"I.S. 349 Math, Science & Tech.",35 STARR STREET,-73.927938,40.70081
324,13K350,K350,Urban Assembly School of Music and Art,49 FLATBUSH AVENUE EXTENSION,-73.984528,40.69733
325,13K351,K351,The Urban Assembly Unison School,170 GATES AVENUE,-73.960536,40.684286
326,17K352,K352,Ebbets Field Middle School,46 MCKEEVER PLACE,-73.959484,40.665199
327,17K353,K353,Elijah Stroud Middle School,750 CLASSON AVENUE,-73.961418,40.674685
328,17K354,K354,The School of Integrated Learning,1224 PARK PLACE,-73.937601,40.67229
329,84K355,K355,Williamsburg Collegiate Charter School,157 WILSON STREET,-73.962049,40.706069
330,84K356,K356,Achievement First Crown Heights Charter School,790 EAST NEW YORK AVENUE,-73.936313,40.662092
331,84K357,K357,KIPP AMP Charter School,1224 PARK PLACE,-73.937601,40.67229
332,84K358,K358,Achievement First East New York Charter School,557 PENNSYLVANIA AVENUE,-73.893328,40.664067
333,84K359,K359,The Uft Charter School,800 VAN SICLEN AVE,-73.885704,40.659934
334,84K360,K360,Launch Expeditionary Learning Charter School,1580 DEAN STREET,-73.935093,40.675675
335,22K361,K361,P.S. 361 East Flatbush Early Childhood School,1957 NOSTRAND AVENUE,-73.947672,40.637625
336,84K362,K362,Hellenic Classical Charter School,646 FIFTH AVENUE,-73.992254,40.662985
337,23K363,K363,Brownsville Collaborative Middle School,85 WATKINS STREET,-73.907718,40.671015
338,19K364,K364,I.S. 364 Gateway,1426 FREEPORT LOOP,-73.881115,40.646211
339,23K365,K365,District 23 HS#1,1495 HERKIMER STREET,-73.904143,40.677528
340,18K366,K366,The Science And Medicine Middle School,965 EAST 107TH STREET,-73.891743,40.647396
341,84K367,K367,Success Academy Charter School - Bed-Stuy 1,70 TOMPKINS AVENUE,-73.947557,40.696698
342,75K368,K368,P.S. 368,70 TOMPKINS AVENUE,-73.947557,40.696698
343,75K369,K369,P.S. K369 - Coy L. Cox School,383 STATE STREET,-73.983312,40.687432
344,75K370,K370,P.S. 370,3000 WEST 1 STREET,-73.969872,40.577709
345,75K371,K371,P.S. 371 - Lillian L. Rashkis,355 37 STREET,-74.005168,40.654306
346,75K372,K372,P.S. 372 -The Children's School,512 CARROLL STREET,-73.9855,40.676198
347,75K373,K373,P.S. 373 - Brooklyn Transition Center,185 ELLERY STREET,-73.945211,40.699214
348,17K375,K375,P.S. 375 Jackie Robinson School,46 MCKEEVER PLACE,-73.959484,40.665199
349,32K376,K376,P.S. 376,194 HARMAN STREET,-73.920187,40.69805
350,32K377,K377,P.S. 377 Alejandrina B. De Gautier,200 WOODBINE STREET,-73.915159,40.693542
351,15K378,K378,MS 378 Carroll Gardens C.S,610 HENRY STREET,-74.0014,40.6801
352,84K379,K379,Explore Excel Charter School,1077 REMSEN AVENUE,-73.90788,40.642684
353,14K380,K380,P.S. 380 John Wayne Elementary,370 MARCY AVENUE,-73.953702,40.70179
354,22K381,K381,I. S. 381,2500 NOSTRAND AVENUE,-73.946836,40.623788
355,17K382,K382,Academy for College Preparation and Career Explora,911 FLATBUSH AVENUE,-73.957173,40.649602
356,32K383,K383,J.H.S. 383 Philippa Schuyler,1300 GREENE AVENUE,-73.919088,40.697898
357,32K384,K384,P.S. /I.S. 384 Frances E. Carter,242 COOPER STREET,-73.904695,40.689883
358,16K385,K385,"School of Business, Finance and Entrepreneurship",125 STUYVESANT AVENUE,-73.932254,40.691467
359,84K386,K386,Invictus Preparatory Charter School,370 FOUNTAIN AVENUE,-73.874537,40.67002
360,17K390,K390,M S 390 Maggie L. Walker,1224 PARK PLACE,-73.9372,40.6727
361,17K391,K391,I S 391 Mahalia Jackson,790 EAST NEW YORK AVENUE,-73.9364,40.6624
362,23K392,K392,I.S. 392,104 SUTTER AVENUE,-73.91788,40.665553
363,16K393,K393,Frederick Douglass Academy IV Secondary School,125 STUYVESANT AVENUE,-73.932254,40.691467
364,17K394,K394,M.S. K394,188 ROCHESTER AVENUE,-73.928917,40.67271
365,84K395,K395,New Visions A.I.M. Charter High School I,1150 EAST NEW YORK AVENUE,-73.923881,40.666251
366,75K396,K396,P.S. K396,110 CHESTER STREET,-73.911788,40.668232
367,17K397,K397,P.S. 397 Foster-Laurie,490 FENIMORE STREET,-73.946358,40.658663
368,17K398,K398,P.S. 398 Walter Weaver,60 EAST  94 STREET,-73.927979,40.663388
369,17K399,K399,P.S. 399 Stanley Eugene Clark,2707 ALBEMARLE ROAD,-73.951664,40.648277
370,21K400,K400,Lafayette High School,2630 BENSON AVENUE,-73.986313,40.593028
371,23K401,K401,Christopher Avenue Community School,51 CHRISTOPHER AVENUE,-73.906018,40.672216
372,32K403,K403,Academy for Excellence in Leadership,400 IRVING AVENUE,-73.911751,40.696457
373,19K404,K404,Academy for Young Writers,1065 ELTON STREET,-73.874064,40.657266
374,22K405,K405,Midwood High School,2839 BEDFORD AVENUE,-73.952356,40.632829
375,84K406,K406,"EMBER Charter School for Mindful Education, Innova",616 QUINCY STREET,-73.935509,40.688323
376,17K408,K408,Academy of Hospitality and Tourism,911 FLATBUSH AVENUE,-73.957173,40.649602
377,19K409,K409,East New York Family Academy,145 PENNSYLVANIA AVENUE,-73.895976,40.673766
378,21K410,K410,Abraham Lincoln High School,2800 OCEAN PARKWAY,-73.968733,40.582627
379,13K412,K412,Brooklyn Community Arts & Media High School (BCAM),300 WILLOUGHBY AVENUE,-73.95818,40.692015
380,14K414,K414,Brooklyn Arbor Elementary School,325 SOUTH  3 STREET,-73.954678,40.710107
381,18K415,K415,Samuel J. Tilden High School,5800 TILDEN AVENUE,-73.922212,40.647728
382,84K417,K417,Urban Dove Charter School,600 LAFAYETTE AVENUE,-73.950714,40.689574
383,13K419,K419,"Science Skills Center High School for Science, Tec",49 FLATBUSH AVENUE EXTENSION,-73.984528,40.69733
384,19K420,K420,Franklin K. Lane High School,999 JAMAICA AVENUE,-73.869305,40.693002
385,19K422,K422,Spring Creek Community School,1065 ELTON STREET,-73.874064,40.657266
386,15K423,K423,Brooklyn Frontiers High School,112 SCHERMERHORN STREET,-73.989369,40.690007
387,22K425,K425,James Madison High School,3787 BEDFORD AVENUE,-73.947661,40.610499
388,15K429,K429,Digital Arts and Cinema Technology High School,284 BALTIC STREET,-73.993293,40.685006
389,13K430,K430,Brooklyn Technical High School,29 FT GREENE PLACE,-73.976435,40.688896
390,14K434,K434,Greenpoint High School For Engineering And Automot,50 BEDFORD AVENUE,-73.953328,40.721448
391,19K435,K435,Thomas Jefferson High School,400 PENNSYLVANIA AVENUE,-73.8947,40.6675
392,13K439,K439,Brooklyn International High School,49 FLATBUSH AVENUE EXTENSION,-73.984528,40.69733
393,17K440,K440,Prospect Heights Hs,883 CLASSON AVENUE,-73.9617,40.6703
394,15K442,K442,M.S. 442 Carroll Gardens School for Innovation,500 19 STREET,-73.983116,40.656952
395,15K443,K443,New Voices School of Academic & Creative Arts,330 18 STREET,-73.988743,40.660805
396,20K445,K445,New Utrecht High School,1601 80 STREET,-74.002308,40.613041
397,23K446,K446,Riverdale Avenue Community School,76 RIVERDALE AVENUE,-73.913508,40.659618
398,15K447,K447,The Math & Science Exploratory School,345 DEAN STREET,-73.980266,40.683951
399,15K448,K448,Brooklyn Collaborative Studies,610 HENRY STREET,-74.002022,40.679462
400,14K449,K449,"Brooklyn Latin School, The",223 GRAHAM AVENUE,-73.944463,40.709765
401,21K451,K451,Shorefront High School Of Arts And Sciences At Joh,50 AVENUE X,-73.981925,40.58807
402,19K452,K452,Frederick Douglass Academy VIII Middle School,1400 PENNSYLVANIA AVENUE,-73.881997,40.64664
403,22K453,K453,Academy Of Career Exploration Of Sheepshead Bay,3000 AVENUE X,-73.936635,40.593157
404,14K454,K454,The Williamsburg High School of Art and Technology,223 GRAHAM AVENUE,-73.944463,40.709765
405,16K455,K455,Boys and Girls High School,1700 FULTON STREET,-73.931604,40.678478
406,17K459,K459,Erasmus Campus - Science/Math,911 FLATBUSH AVENUE,-73.9585,40.6495
407,76K460,K460,John Jay Hs,237 7 AVENUE,-73.9793,40.6696
408,15K462,K462,John Jay School for Law,237 7 AVENUE,-73.97858,40.669255
409,15K463,K463,Cyberarts Studio Academy,237 7 AVENUE,-73.97858,40.669255
410,15K464,K464,Park Slope Collegiate,237 7 AVENUE,-73.97858,40.669255
411,21K468,K468,Kingsborough Early College School,2630 BENSON AVENUE,-73.986313,40.593028
412,17K469,K469,Erasmus Campus - Humanities,911 FLATBUSH AVENUE,-73.9585,40.6495
413,17K470,K470,George W Wingate Hs,600 KINGSTON AVENUE,-73.9425,40.6589
414,84K473,K473,Williamsburg Charter High School,198 VARET STREET,-73.935969,40.703703
415,14K474,K474,PROGRESS High School for Professional Careers,850 GRAND STREET,-73.938921,40.711134
416,14K477,K477,East Williamsburg Scholars Academy,850 GRAND STREET,-73.938921,40.711134
417,14K478,K478,"The High School for Enterprise, Business and Techn",850 GRAND STREET,-73.938921,40.711134
418,17K479,K479,Erasmus Campus - Business/Tec,911 FLATBUSH AVENUE,-73.9585,40.6495
419,32K480,K480,Bushwick Hs,400 IRVING AVENUE,-73.9108,40.697
420,13K483,K483,The Urban Assembly School for Law and Justice,283 ADAMS STREET,-73.988323,40.694629
421,17K484,K484,Ronald Edmonds Learning Center II,430 HOWARD AVENUE,-73.920095,40.673124
422,20K485,K485,High School of Telecommunication Arts and Technolo,350 67 STREET,-74.023419,40.636721
423,84K486,K486,New Dawn Charter High School,760 DEKALB AVENUE,-73.946093,40.691606
424,14K488,K488,Brooklyn Preparatory High School,257 NORTH  6 STREET,-73.954815,40.715561
425,17K489,K489,W.E.B. Dubois Academic High School,402 EASTERN PARKWAY,-73.955188,40.669561
426,20K490,K490,Fort Hamilton High School,8301 SHORE ROAD,-74.038103,40.626827
427,13K492,K492,Academy of Arts and Letters,225 ADELPHI STREET,-73.970896,40.690742
428,23K493,K493,Brooklyn Collegiate: A College Board School,2021 BERGEN STREET,-73.912685,40.674456
429,14K494,K494,"Urban Assembly Young Women's Academy For Math, Sci",70 TOMPKINS AVENUE,-73.947557,40.696698
430,22K495,K495,Sheepshead Bay High School,3000 AVENUE X,-73.936635,40.593157
431,15K497,K497,The Boerum Hill School for International Studies,284 BALTIC STREET,-73.993293,40.685006
432,16K498,K498,Brooklyn High School for Law and Technology,1396 BROADWAY,-73.920603,40.688399
433,13K499,K499,ACORN Community High School,561 GRAND AVENUE,-73.961636,40.678591
434,18K500,K500,Canarsie High School,1600 ROCKAWAY PARKWAY,-73.898601,40.640543
435,19K502,K502,FDNY - Captain Vernon A. Richard High School for F,400 PENNSYLVANIA AVENUE,-73.895122,40.666868
436,20K503,K503,P.S. 503: The School of Discovery,330 59 STREET,-74.019299,40.64195
437,19K504,K504,High School for Civil Rights,400 PENNSYLVANIA AVENUE,-73.895122,40.666868
438,20K505,K505,Franklin Delano Roosevelt High School,5800 20 AVENUE,-73.982583,40.621299
439,20K506,K506,P.S. 506: The School of Journalism & Technology,330 59 STREET,-74.019299,40.64195
440,19K507,K507,Performing Arts and Technology High School,400 PENNSYLVANIA AVENUE,-73.895122,40.666868
441,84K508,K508,Achievement First Endeavor Charter School,510 WAVERLY AVENUE,-73.965928,40.682422
442,13K509,K509,Freedom Academy High School,116 NASSAU STREET,-73.986523,40.698274
443,19K510,K510,World Academy for Total Community Health High Scho,400 PENNSYLVANIA AVENUE,-73.895122,40.666868
444,79K512,K512,Bushwick Outreach,231 PALMETTO STREET,-73.9151,40.6954
445,84K513,K513,East New York Preparatory Charter School,210 CHESTER STREET,-73.911279,40.666187
446,23K514,K514,Frederick Douglass Academy VII High School,226 BRISTOL STREET,-73.912102,40.665568
447,18K515,K515,South Shore High School,6565 FLATLANDS AVENUE,-73.916927,40.634451
448,15K516,K516,Sunset Park Avenues Elementary School,4222 4TH AVENUE,-74.008106,40.650793
449,84K517,K517,Leadership Prep Bedford Stuyvesant Uncommon Prep C,141 MACON STREET,-73.9456,40.68192
450,23K518,K518,Kappa V (Knowledge and Power Preparatory Academy),985 ROCKAWAY AVENUE,-73.906662,40.655644
451,15K519,K519,Cobble Hill School of American Studies,347 BALTIC STREET,-73.990884,40.684869
452,15K520,K520,Pacific High School,112 SCHERMERHORN STREET,-73.989369,40.690007
453,18K521,K521,District 18 ES#1,1077 REMSEN AVENUE,-73.90788,40.642684
454,23K522,K522,Mott Hall IV,1137 HERKIMER STREET,-73.915106,40.678124
455,17K523,K523,New Horizons Preparatory School,1925 STUART STREET,-73.938721,40.606745
456,17K524,K524,International High School at Prospect Heights,883 CLASSON AVENUE,-73.960689,40.669805
457,21K525,K525,Edward R. Murrow High School,1600 AVENUE L,-73.959141,40.619671
458,13K527,K527,Urban Assembly Institute of Math and Science for Y,283 ADAMS STREET,-73.988323,40.694629
459,17K528,K528,The High School for Global Citizenship,883 CLASSON AVENUE,-73.960689,40.669805
460,15K529,K529,West Brooklyn Community High School,1053 41ST STREET,-73.992151,40.642619
461,15K530,K530,Metropolitan Corporate Academy High School,362 SCHERMERHORN STREET,-73.979829,40.686147
462,17K531,K531,"School for Human Rights, The",600 KINGSTON AVENUE,-73.943839,40.658671
463,17K532,K532,New Bridges Elementary,1025 EASTERN PARKWAY,-73.934316,40.669557
464,17K533,K533,School for Democracy and Leadership,600 KINGSTON AVENUE,-73.943839,40.658671
465,16K534,K534,Upper School @ P.S. 25,787 LAFAYETTE AVENUE,-73.940749,40.691472
466,22K535,K535,Leon M. Goldstein High School for the Sciences,1830 SHORE BOULEVARD,-73.934449,40.578356
467,84K536,K536,Community Roots Charter School,51 SAINT EDWARDS STREET,-73.977674,40.695339
468,17K537,K537,High School for Youth and Community Development at,911 FLATBUSH AVENUE,-73.957173,40.649602
469,84K538,K538,Achievement First Bushwick Charter School,1300 GREENE AVENUE,-73.919088,40.697898
470,17K539,K539,High School for Service & Learning at Erasmus,911 FLATBUSH AVENUE,-73.957173,40.649602
471,21K540,K540,John Dewey High School,50 AVENUE X,-73.981925,40.58807
472,17K543,K543,"Science, Technology and Research Early College Hig",911 FLATBUSH AVENUE,-73.957173,40.649602
473,17K544,K544,International Arts Business School,600 KINGSTON AVENUE,-73.943839,40.658671
474,32K545,K545,EBC High School for Public Service - Bushwick,1155 DEKALB AVENUE,-73.929315,40.694723
475,17K546,K546,High School for Public Service: Heroes of Tomorrow,600 KINGSTON AVENUE,-73.943839,40.658671
476,17K547,K547,Brooklyn Academy of Science and the Environment,883 CLASSON AVENUE,-73.960689,40.669805
477,17K548,K548,Brooklyn School for Music & Theatre,883 CLASSON AVENUE,-73.960689,40.669805
478,32K549,K549,The Brooklyn School for Social Justice,400 IRVING AVENUE,-73.911751,40.696457
479,32K551,K551,New York Harbor School,400 IRVING AVENUE,-73.911751,40.696457
480,32K552,K552,The Academy of Urban Planning and Engineering,400 IRVING AVENUE,-73.911751,40.696457
481,13K553,K553,Brooklyn Academy High School,832 MARCY AVENUE,-73.947873,40.684654
482,32K554,K554,All City Leadership Secondary School,321 PALMETTO STREET,-73.913172,40.697378
483,22K555,K555,Brooklyn College Academy,350 CONEY ISLAND AVENUE,-73.972312,40.649055
484,32K556,K556,Bushwick Leaders High School for Academic Excellen,797 BUSHWICK AVENUE,-73.927349,40.695436
485,19K557,K557,Brooklyn Gardens Elementary School,574 DUMONT AVENUE,-73.897604,40.665446
486,14K558,K558,Williamsburg High School for Architecture and Desi,257 NORTH  6 STREET,-73.954815,40.715561
487,21K559,K559,Life Academy High School for Film and Music,2630 BENSON AVENUE,-73.986313,40.593028
488,14K561,K561,Williamsburg Preparatory School,257 NORTH  6 STREET,-73.954815,40.715561
489,32K562,K562,Evergreen Middle School for Urban Exploration,125 COVERT STREET,-73.910589,40.688647
490,18K563,K563,It Takes a Village Academy,5800 TILDEN AVENUE,-73.922212,40.647728
491,32K564,K564,Bushwick Community High School,231 PALMETTO STREET,-73.915217,40.695875
492,79K565,K565,HS Of Redirection,226 BRISTOL STREET,-73.9117,40.6659
493,18K566,K566,Brooklyn Community High School for Excellence and,6565 FLATLANDS AVENUE,-73.916927,40.634451
494,18K567,K567,Brooklyn Theatre Arts High School,6565 FLATLANDS AVENUE,-73.916927,40.634451
495,17K568,K568,Brownsville Academy High School,1150 EAST NEW YORK AVENUE,-73.923881,40.666251
496,18K569,K569,Kurt Hahn Expeditionary Learning School,5800 TILDEN AVENUE,-73.922212,40.647728
497,13K571,K571,M.S. 571,80 UNDERHILL AVENUE,-73.966333,40.678554
498,21K572,K572,Leaders High School,2630 BENSON AVENUE,-73.986313,40.593028
499,14K574,K574,Upper Academy At Ps 23,545 WILLOUGHBY AVENUE,-73.9476,40.6941
500,13K575,K575,Bedford Stuyvesant Preparatory High School,832 MARCY AVENUE,-73.947873,40.684654
501,18K576,K576,Victory Collegiate High School,6565 FLATLANDS AVENUE,-73.916927,40.634451
502,14K577,K577,Conselyea Preparatory School,208 NORTH  5 STREET,-73.9573,40.715268
503,18K578,K578,Brooklyn Bridge Academy,6565 FLATLANDS AVENUE,-73.916927,40.634451
504,14K579,K579,Upper Academy At Ps 147,325 BUSHWICK AVENUE,-73.9394,40.7052
505,79K580,K580,Literacy Center - Brooklyn,832 MARCY AVENUE,-73.9472,40.685
506,18K581,K581,"The Middle School of Media, Law and Fine Arts",905 WINTHROP STREET,-73.928744,40.659088
507,14K582,K582,M.S. 582,207 BUSHWICK AVENUE,-73.939385,40.708804
508,19K583,K583,Multicultural High School,999 JAMAICA AVENUE,-73.869305,40.693002
509,16K584,K584,M.S. 584,130 ROCHESTER AVENUE,-73.928673,40.674491
510,22K585,K585,Brooklyn Comprehensive Night High School,6565 FLATLANDS AVENUE,-73.9167,40.6333
511,14K586,K586,Lyons Community School,223 GRAHAM AVENUE,-73.944463,40.709765
512,17K587,K587,Middle School for the Arts,790 EAST NEW YORK AVENUE,-73.936313,40.662092
513,18K588,K588,Middle School for Art and Philosophy,1084 LENOX ROAD,-73.919818,40.657712
514,18K589,K589,Arts & Media Preparatory Academy,905 WINTHROP STREET,-73.928744,40.659088
515,17K590,K590,Medgar Evers College Preparatory School,1186 CARROLL STREET,-73.951823,40.66679
516,15K592,K592,Khalil Gibran International Academy,362 SCHERMERHORN STREET,-73.979829,40.686147
517,84K593,K593,Excellence Boys Charter School,239 PATCHEN AVENUE,-73.925851,40.683446
518,13K594,K594,Gotham Professional Arts Academy,561 GRAND AVENUE,-73.961636,40.678591
519,13K595,K595,Bedford Academy High School,1119 BEDFORD AVENUE,-73.953692,40.685486
520,13K596,K596,M.S. 596 Peace Academy,300 WILLOUGHBY AVENUE,-73.95818,40.692015
521,18K598,K598,Middle School of Marketing and Legal Studies,905 WINTHROP STREET,-73.928744,40.659088
522,23K599,K599,Brooklyn Landmark Elementary School,251 MAC DOUGAL STREET,-73.910719,40.680679
523,17K600,K600,Clara Barton High School,901 CLASSON AVENUE,-73.960689,40.669805
524,13K605,K605,George Westinghouse Career and Technical Education,105 TECH PLACE,-73.986105,40.695444
525,13K605,K605,George Westinghouse Career and Technical Education,105 TECH PLACE,-73.986105,40.695444
526,84K608,K608,Kings Collegiate Charter School,1084 LENOX ROAD,-73.919818,40.657712
527,20K609,K609,Urban Assembly School for Criminal Justice,4200 16 AVENUE,-73.982424,40.6351
528,14K610,K610,A-Tech High School,50 BEDFORD AVENUE,-73.953328,40.721448
